congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
18,2549,5,0,RHODE I,7777,DEWOLF  J.,0.82,0.36,0.1467,0.1187,-0.4281,-66.47954,156,29,0.653
18,2865,1,0,CONNECT,1346,EDWARDS  H.,0.729,0.521,0.1363,0.0632,-0.1337,-66.64856,161,39,0.661
18,611,4,0,NEW HAM,8888,BELL  S.,0.72,0.222,0.0886,0.1198,0.1321,-61.50186,161,19,0.682
18,8385,6,0,VERMONT,8888,SEYMOUR  H.,0.715,0.707,0.2313,0.0936,0.1703,-61.46431,162,24,0.684
18,5339,5,0,RHODE I,7777,KNIGHT  N.,0.694,0.385,0.1004,0.063,0.2251,-63.76827,143,31,0.64
18,5465,1,0,CONNECT,7777,LANMAN  J.,0.675,0.494,0.1125,0.0716,0.036,-58.31579,145,31,0.669
18,1635,2,0,MAINE,7777,CHANDLER,0.596,-0.803,0.2049,0.0802,-0.1088,-114.49847,166,58,0.502
18,5817,14,0,PENNSYL,7777,LOWRIE  W.,0.578,0.48,0.1273,0.0692,0.238,-76.00863,162,41,0.626
18,8107,24,0,OHIO,7777,RUGGLES  B.,0.535,0.845,0.1564,0.0769,0.5768,-58.30482,162,29,0.698
18,7182,6,0,VERMONT,8888,PALMER  W.,0.524,0.342,0.104,0.0607,0.1002,-56.04401,132,30,0.654
18,5726,3,0,MASSACH,8000,LLOYD  J.,0.509,0.168,0.0794,0.0719,-0.2002,-106.17083,151,72,0.495
18,1825,11,0,DELAWAR,8000,CLAYTON  T.,0.49,-0.059,0.0599,0.1503,-0.2054,-67.71407,161,29,0.657
18,6528,3,0,MASSACH,8000,MILLS  E.H.,0.47,0.09,0.0887,0.0789,-0.2097,-88.88255,150,59,0.553
18,9233,22,0,INDIANA,8888,TAYLOR  W.,0.461,0.767,0.1524,0.1326,0.2068,-62.60359,141,33,0.641
18,1107,24,0,OHIO,8888,BROWN  E.A.,0.449,0.893,0.1896,0.0893,-0.174,-45.97577,150,27,0.736
18,495,34,0,MISSOUR,8888,BARTON  D.,0.422,0.568,0.108,0.069,0.2704,-67.42478,167,29,0.668
18,4536,2,0,MAINE,7777,HOLMES  J.,0.413,0.015,0.081,0.0818,0.141,-83.19148,160,43,0.595
18,6274,12,0,NEW JER,8888,MCILVAINE,0.368,0.67,0.1245,0.1021,0.0901,-34.85792,134,15,0.771
18,9613,11,0,DELAWAR,8000,VANDYKE  N.,0.364,0.036,0.0835,0.0971,-0.3131,-68.70374,141,35,0.614
18,6941,22,0,INDIANA,7777,NOBLE  J.,0.359,0.754,0.0943,0.0622,0.1694,-54.29946,140,28,0.679
18,5270,13,0,NEW YOR,8000,KING  R.,0.352,-0.278,0.1185,0.12,0.0518,-44.94181,146,21,0.735
18,9159,51,0,KENTUCK,8888,TALBOT  I.,0.306,0.999,0.1371,0.1917,-0.0117,-36.34721,142,14,0.774
18,9297,21,0,ILLINOI,7777,THOMAS  J.,0.295,0.631,0.0863,0.068,0.0506,-65.47393,160,38,0.664
18,7216,4,0,NEW HAM,8888,PARROTT  J.,0.261,0.124,0.082,0.0762,-0.0227,-78.6212,153,37,0.598
18,9595,13,0,NEW YOR,7777,VANBUREN,0.215,0.097,0.0688,0.0948,-0.2324,-89.99887,150,57,0.549
18,2561,12,0,NEW JER,7777,DICKERSON,0.206,0.116,0.0797,0.085,0.0447,-126.49683,152,76,0.435
