congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
39,1642,23,0,MICHIGA,200,CHANDLER,0.395,0.235,0.1336,0.0774,0.051,-85.08576,411,38,0.813
39,9698,24,0,OHIO,200,WADE  B.F.,0.311,0.514,0.0883,0.0717,0.1366,-127.62719,463,56,0.759
39,6992,65,0,NEVADA,200,NYE  J.W.,0.233,0.131,0.086,0.0532,-0.138,-71.81345,260,32,0.759
39,4627,23,0,MICHIGA,200,HOWARD  J.,0.226,0.236,0.0654,0.0407,0.0189,-120.51931,382,58,0.729
39,7518,32,0,KANSAS,200,POMEROY  S.,0.181,0.244,0.0502,0.0416,0.0867,-145.6626,361,78,0.668
39,8948,65,0,NEVADA,200,STEWART  W.,0.18,-0.138,0.0362,0.0674,-0.0213,-184.39929,401,71,0.631
39,7703,33,0,MINNESO,200,RAMSEY  A.,0.159,0.184,0.0331,0.0364,-0.1785,-141.72606,400,76,0.702
39,5299,31,0,IOWA,200,KIRKWOOD,0.15,0.178,0.0404,0.0694,0.2395,-166.57494,367,96,0.635
39,1997,71,0,CALIFOR,200,CONNESS  J.,0.147,-0.012,0.0547,0.0603,-0.3688,-145.73372,419,63,0.706
39,10419,21,0,ILLINOI,200,YATES  R.,0.146,0.517,0.0291,0.07,-0.0085,-97.22076,324,45,0.741
39,2173,52,0,MARYLAN,203,CRESWELL,0.139,0.178,0.0708,0.111,-0.2035,-106.49546,316,54,0.714
39,10225,3,0,MASSACH,200,WILSON  H.,0.131,-0.128,0.0712,0.0341,-0.0047,-174.64452,447,88,0.677
39,7504,6,0,VERMONT,200,POLAND  L.,0.128,-0.79,0.1541,0.0779,-0.1945,-127.8351,369,62,0.707
39,1602,12,0,NEW JER,200,CATTELL  A.,0.117,-0.309,0.0466,0.0532,-0.3596,-45.60176,146,16,0.732
39,9083,3,0,MASSACH,200,SUMNER  C.,0.113,-0.12,0.0508,0.0361,0.1124,-209.84956,416,106,0.604
39,6697,2,0,MAINE,200,MORRILL  L.,0.111,-0.474,0.0789,0.0356,-0.1635,-130.15858,365,68,0.7
39,2129,4,0,NEW HAM,200,CRAGIN  A.,0.101,-0.216,0.0513,0.053,-0.2364,-107.4784,317,52,0.712
39,1100,34,0,MISSOUR,200,BROWN  B.G.,0.099,0.301,0.031,0.0836,0.033,-135.55865,253,76,0.585
39,10143,72,0,OREGON,200,WILLIAMS,0.097,-0.219,0.0406,0.0487,-0.1689,-199.81366,445,113,0.638
39,3247,4,0,NEW HAM,200,FOGG  G.G.,0.08,-0.275,0.0745,0.1013,-0.2834,-84.079,159,48,0.589
39,6677,13,0,NEW YOR,200,MORGAN  E.,0.079,-0.659,0.0647,0.0644,-0.2691,-194.01778,466,101,0.659
39,4642,25,0,WISCONS,200,HOWE  T.O.,0.072,-0.099,0.0465,0.0331,-0.0222,-178.27986,404,91,0.643
39,2855,6,0,VERMONT,200,EDMUNDS  G.,0.057,-0.999,0.0517,0.0985,-0.3783,-116.56905,308,61,0.685
39,5443,32,0,KANSAS,200,LANE  J.H.,0.051,0.013,0.0354,0.054,-0.0198,-69.49685,104,35,0.513
39,5442,22,0,INDIANA,200,LANE  H.S.,0.03,0.3,0.0322,0.0614,0.1313,-144.28983,394,72,0.693
39,1759,4,0,NEW HAM,200,CLARK  D.,0.018,-0.637,0.0782,0.1036,-0.3067,-88.13312,212,47,0.66
39,8454,24,0,OHIO,200,SHERMAN  J.,0.011,-0.037,0.0135,0.0257,0.0866,-221.86003,413,124,0.584
39,8806,5,0,RHODE I,200,SPRAGUE  W.,0.009,-0.012,0.0175,0.0329,-0.0253,-217.36983,372,125,0.557
39,212,5,0,RHODE I,200,ANTHONY  H.,-0.003,-0.767,0.0734,0.0419,-0.0732,-127.10269,328,61,0.679
39,3362,12,0,NEW JER,200,FRELINGHUYS,-0.01,-0.545,0.0377,0.0771,-0.2486,-66.61263,158,38,0.656
39,3834,31,0,IOWA,200,GRIMES  J.,-0.025,0.159,0.038,0.0557,-0.1657,-193.68227,359,107,0.583
39,3127,2,0,MAINE,200,FESSENDEN,-0.036,-0.865,0.0351,0.0598,-0.0501,-149.97586,402,70,0.689
39,3256,6,0,VERMONT,200,FOOT  S.,-0.051,-0.677,0.0573,0.0714,0.0314,-4.57312,32,1,0.867
39,9492,21,0,ILLINOI,200,TRUMBULL,-0.072,-0.085,0.0206,0.0245,-0.015,-233.06107,418,136,0.573
39,4103,13,0,NEW YOR,200,HARRIS  I.,-0.082,-0.434,0.0417,0.0475,0.0209,-164.84407,368,90,0.639
39,8067,32,0,KANSAS,200,ROSS  E.G.,-0.09,0.728,0.0793,0.0837,-0.1802,-71.89077,167,38,0.65
39,3310,1,0,CONNECT,200,FOSTER  L.,-0.104,-1.057,0.0586,0.0938,-0.061,-138.21342,423,70,0.721
39,10129,56,0,WEST VI,200,WILLEY  W.,-0.134,-0.178,0.0198,0.0306,0.1738,-186.07059,452,91,0.663
39,4310,34,0,MISSOUR,200,HENDERSON,-0.157,0.033,0.0382,0.0456,0.058,-176.57892,369,94,0.62
39,9642,56,0,WEST VI,203,VAN WINKLE,-0.192,-0.282,0.0311,0.0529,0.1804,-183.10272,448,88,0.665
39,3326,54,0,TENNESS,203,FOWLER  J.,-0.276,0.961,0.0936,0.1531,-0.1039,-69.40991,138,41,0.605
39,4987,52,0,MARYLAN,100,JOHNSON  R.,-0.307,-0.282,0.0749,0.0596,0.1707,-108.32555,343,55,0.729
39,2101,14,0,PENNSYL,200,COWAN  E.,-0.308,-0.506,0.0258,0.0706,0.0865,-97.42513,273,48,0.7
39,2617,1,0,CONNECT,200,DIXON  J.,-0.323,-0.848,0.0378,0.0771,0.1198,-66.25256,204,36,0.723
39,6965,33,0,MINNESO,200,NORTON  D.,-0.338,0.073,0.1043,0.0678,-0.0762,-121.77464,329,64,0.691
39,6880,72,0,OREGON,100,NESMITH  J.,-0.363,-0.107,0.0427,0.0632,0.1904,-84.12911,266,46,0.729
39,2668,25,0,WISCONS,200,DOOLITTLE,-0.394,-0.56,0.0426,0.069,0.144,-106.23701,357,61,0.743
39,2380,51,0,KENTUCK,100,DAVIS  G.,-0.408,0.107,0.0997,0.0577,0.1094,-100.19781,404,40,0.78
39,7237,54,0,TENNESS,206,PATTERSON,-0.449,0.276,0.1245,0.0924,-0.1515,-56.02722,191,30,0.746
39,8962,12,0,NEW JER,100,STOCKTON,-0.469,-0.221,0.0725,0.0695,0.172,-5.30084,54,0,0.907
39,6222,71,0,CALIFOR,100,MCDOUGALL,-0.47,-0.883,0.0641,0.1483,0.2108,-88.96499,234,48,0.684
39,4319,22,0,INDIANA,100,HENDRICKS,-0.532,0.202,0.1142,0.0796,-0.0464,-91.23531,413,42,0.802
39,8223,11,0,DELAWAR,100,SAULSBURY,-0.586,0.261,0.1025,0.0674,0.006,-39.21466,244,18,0.852
39,3884,51,0,KENTUCK,100,GUTHRIE  J.,-0.597,-0.267,0.0864,0.1742,-0.0277,-67.1473,262,39,0.774
39,7892,11,0,DELAWAR,100,RIDDLE  G.,-0.77,-0.028,0.0513,0.1025,0.0207,-47.98706,261,16,0.832
39,1200,14,0,PENNSYL,100,BUCKALEW,-0.958,-0.287,0.2775,0.1243,-0.2466,-93.65747,411,49,0.796
