congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
109,29936,48,0,SOUTH C,200,DEMINT,0.933,-0.117,0.2578,0.1023,0.4424,-74.20175,515,30,0.866
109,29555,53,0,OKLAHOM,200,COBURN,0.913,-0.189,0.0596,0.164,0.3025,-120.61139,515,52,0.791
109,15424,53,0,OKLAHOM,200,INHOFE,0.74,0.177,0.0652,0.0968,-0.0036,-93.61889,513,42,0.833
109,29918,45,0,LOUISIA,200,VITTER,0.733,0.524,0.0968,0.1763,0.3704,-93.91756,507,45,0.831
109,15406,51,0,KENTUCK,200,BUNNING,0.696,0.09,0.0624,0.1057,0.2014,-73.47607,507,26,0.865
109,49706,68,0,WYOMING,200,ENZI,0.652,0.112,0.0646,0.0847,0.0787,-75.2785,495,29,0.859
109,29108,62,0,COLORAD,200,ALLARD,0.647,-0.162,0.0488,0.0581,0.2828,-82.88012,518,38,0.852
109,49700,41,0,ALABAMA,200,SESSIONS,0.643,0.039,0.0698,0.0853,0.211,-79.00409,518,34,0.859
109,29345,63,0,IDAHO,200,CRAPO,0.622,0.262,0.0692,0.106,-0.1112,-83.53122,518,35,0.851
109,15633,68,0,WYOMING,200,THOMAS,0.614,-0.181,0.0696,0.0598,0.2699,-90.11747,500,38,0.835
109,29548,47,0,NORTH C,200,BURR,0.605,-0.229,0.0441,0.0629,0.3333,-104.76336,514,46,0.816
109,40305,49,0,TEXAS,200,CORNYN,0.589,0.002,0.0522,0.0685,0.2709,-91.91655,515,37,0.837
109,94659,41,0,ALABAMA,200,SHELBY,0.586,0.458,0.0777,0.163,-0.1109,-90.42804,512,39,0.838
109,15429,61,0,ARIZONA,200,KYL,0.563,-0.652,0.0296,0.0346,0.319,-99.56406,519,45,0.825
109,29909,44,0,GEORGIA,200,ISAKSON,0.56,-0.054,0.0625,0.0544,0.2622,-68.61466,513,29,0.875
109,29512,44,0,GEORGIA,200,CHAMBLISS,0.556,0.044,0.0623,0.0604,0.2131,-68.8891,508,32,0.873
109,29754,37,0,SOUTH D,200,THUNE,0.526,0.235,0.0707,0.096,0.1637,-102.26278,507,48,0.817
109,14031,46,0,MISSISS,200,LOTT,0.523,-0.086,0.0593,0.0514,0.1721,-79.69294,480,40,0.847
109,14852,32,0,KANSAS,200,ROBERTS,0.516,0.231,0.0687,0.0872,-0.05,-74.86034,512,32,0.864
109,14809,63,0,IDAHO,200,CRAIG,0.5,-0.174,0.056,0.0415,0.3093,-104.21914,516,44,0.817
109,14921,51,0,KENTUCK,200,MCCONNELL,0.492,-0.176,0.0509,0.032,0.1496,-71.66741,519,27,0.871
