congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
48,8429,5,0,RHODE I,200,SHEFFIELD W,0.344,-0.875,0.1703,0.3748,0.5018,-6.36646,28,3,0.797
48,7482,1,0,CONNECT,200,PLATT O.H.,0.286,-1.031,0.0675,0.1455,-0.4829,-101.19068,352,57,0.75
48,5926,40,0,VIRGINI,114,MAHONE W.,0.284,0.3,0.0964,0.0849,0.4321,-68.12335,195,35,0.705
48,6355,33,0,MINNESO,200,MCMILLAN S.,0.272,-0.138,0.1054,0.0659,0.0674,-91.87543,328,46,0.756
48,8239,25,0,WISCONS,200,SAWYER P.,0.264,0.003,0.0819,0.0546,0.3049,-87.81576,358,41,0.782
48,1981,23,0,MICHIGA,200,CONGER O.D.,0.246,0.014,0.065,0.0638,0.3172,-119.89381,396,58,0.739
48,4420,62,0,COLORAD,200,HILL N.P.,0.235,0.226,0.0589,0.0825,0.3976,-55.93614,214,25,0.77
48,212,5,0,RHODE I,200,ANTHONY H.B,0.231,-0.671,0.0523,0.0799,-0.0387,-6.38524,30,5,0.808
48,7181,23,0,MICHIGA,200,PALMER T.W.,0.22,0.034,0.0644,0.0655,0.2855,-70.71938,279,32,0.776
48,5473,13,0,NEW YOR,200,LAPHAM E.G.,0.219,-0.198,0.0869,0.0818,0.1045,-80.7757,278,43,0.748
48,3385,2,0,MAINE,200,FRYE W.P.,0.218,-0.435,0.0609,0.0502,0.0002,-72.38601,303,39,0.787
48,6566,14,0,PENNSYL,200,MITCHELL J.,0.211,-0.415,0.083,0.073,-0.0293,-95.01049,321,49,0.744
48,7489,32,0,KANSAS,200,PLUMB P.B.,0.21,0.9,0.0494,0.0424,0.1625,-90.67644,266,44,0.711
48,900,62,0,COLORAD,200,BOWEN T.M.,0.204,0.331,0.0534,0.0769,0.2592,-50.85209,212,18,0.787
48,10234,31,0,IOWA,200,WILSON J.F.,0.198,0.158,0.0491,0.0763,0.3051,-131.5094,368,56,0.7
48,765,4,0,NEW HAM,200,BLAIR H.W.,0.198,-0.336,0.0573,0.0481,0.0258,-120.13011,343,59,0.705
48,1613,5,0,RHODE I,200,CHACE J.,0.198,-0.359,0.0626,0.0787,0.0744,-29.85162,100,13,0.742
48,2855,6,0,VERMONT,200,EDMUNDS G.F,0.191,-0.984,0.0598,0.1122,-0.28,-102.5497,288,57,0.7
48,6514,13,0,NEW YOR,200,MILLER W.,0.173,-0.275,0.0484,0.0579,0.0544,-78.3358,273,42,0.751
48,71,5,0,RHODE I,200,ALDRICH N.W,0.173,-0.744,0.0554,0.0665,-0.1997,-52.99347,236,18,0.799
48,6696,6,0,VERMONT,200,MORRILL J.S,0.171,-0.948,0.0576,0.0564,-0.2734,-90.73382,364,42,0.779
48,4124,22,0,INDIANA,200,HARRISON B.,0.169,-0.215,0.0492,0.0593,0.1615,-102.81575,352,50,0.747
48,2423,3,0,MASSACH,200,DAWES H.L.,0.166,-0.487,0.0568,0.0399,-0.0522,-70.49697,316,29,0.8
48,141,31,0,IOWA,200,ALLISON W.B,0.157,0.018,0.0354,0.0347,-0.0174,-97.64655,315,51,0.733
48,6493,71,0,CALIFOR,200,MILLER J.F.,0.151,0.153,0.0374,0.0634,0.3633,-97.29881,293,41,0.717
48,5746,21,0,ILLINOI,200,LOGAN J.A.,0.145,0.14,0.0565,0.0738,0.2763,-42.41436,175,21,0.785
48,3917,2,0,MAINE,200,HALE E.,0.143,-0.286,0.0562,0.0468,0.0948,-73.51611,201,29,0.694
48,2649,72,0,OREGON,200,DOLPH J.N.,0.142,-0.113,0.0402,0.0674,0.092,-138.35538,349,63,0.673
48,1434,25,0,WISCONS,200,CAMERON A.,0.132,0.118,0.0321,0.0616,0.2171,-122.79969,367,59,0.716
48,5951,35,0,NEBRASK,200,MANDERSON C,0.129,0.048,0.0301,0.0733,0.2175,-101.00759,336,49,0.74
48,4220,1,0,CONNECT,200,HAWLEY J.R.,0.124,-0.764,0.0426,0.0828,-0.0338,-140.09303,366,68,0.682
48,2239,21,0,ILLINOI,200,CULLOM S.M.,0.118,-0.157,0.0456,0.0636,0.0046,-69.71442,315,22,0.801
48,4462,3,0,MASSACH,200,HOAR G.F.,0.114,-0.585,0.0465,0.038,-0.0108,-72.98143,278,38,0.769
48,4801,32,0,KANSAS,200,INGALLS J.J,0.113,0.425,0.0208,0.0559,0.3217,-119.59636,301,56,0.672
48,1435,14,0,PENNSYL,200,CAMERON J.D,0.091,0.113,0.0288,0.0402,0.1754,-37.97132,91,20,0.659
48,8165,33,0,MINNESO,200,SABIN D.M.,0.085,-0.065,0.0352,0.0761,0.1196,-52.03686,156,25,0.716
48,8454,24,0,OHIO,200,SHERMAN J.,0.064,-0.207,0.0274,0.0396,-0.0319,-114.24142,284,66,0.669
48,5046,65,0,NEVADA,200,JONES J.P.,0.064,0.063,0.027,0.0436,0.2718,-75.94672,228,36,0.717
48,8379,12,0,NEW JER,200,SEWELL W.J.,0.059,-0.355,0.0412,0.0523,0.1669,-82.72752,252,44,0.72
48,7447,4,0,NEW HAM,200,PIKE A.F.,0.044,-0.695,0.0359,0.1002,-0.1862,-86.27117,333,38,0.772
48,9643,35,0,NEBRASK,200,VAN WYCK C.,0.039,0.999,0.0517,0.0981,-0.029,-122.61155,296,59,0.661
48,7894,40,0,VIRGINI,114,RIDDLEBERGE,-0.088,0.201,0.0211,0.0673,0.1486,-88.86483,197,39,0.637
48,9685,22,0,INDIANA,100,VOORHEES D.,-0.417,0.101,0.0526,0.071,0.0915,-100.88758,216,51,0.627
48,3709,52,0,MARYLAN,100,GORMAN A.P.,-0.474,-0.469,0.0702,0.0555,0.2172,-68.77034,219,30,0.731
48,1126,44,0,GEORGIA,100,BROWN J.E.,-0.478,-0.618,0.0747,0.0468,0.2247,-148.96756,303,83,0.612
48,3045,65,0,NEVADA,100,FAIR J.G.,-0.48,-0.207,0.0791,0.0784,0.1371,-64.48959,187,25,0.708
48,3475,42,0,ARKANSA,100,GARLAND A.H,-0.492,0.272,0.0759,0.0817,-0.0366,-123.49134,328,61,0.686
48,6375,12,0,NEW JER,100,MCPHERSON J,-0.509,-0.797,0.0871,0.0382,0.4046,-75.82288,188,37,0.668
48,5026,43,0,FLORIDA,100,JONES C.W.,-0.524,-0.246,0.089,0.0921,0.0355,-76.88539,207,45,0.69
48,4852,54,0,TENNESS,100,JACKSON H.E,-0.525,-0.085,0.0817,0.0749,0.1067,-112.90082,347,56,0.722
48,3850,52,0,MARYLAN,100,GROOME J.B.,-0.534,-0.49,0.0698,0.0631,0.1358,-84.94295,260,41,0.721
48,3565,45,0,LOUISIA,100,GIBSON R.L.,-0.535,-0.234,0.0877,0.0815,0.0681,-57.20927,177,27,0.724
48,528,11,0,DELAWAR,100,BAYARD T.F.,-0.54,-0.76,0.0843,0.0949,0.1067,-104.70741,351,53,0.742
48,7737,47,0,NORTH C,100,RANSOM M.W.,-0.542,-0.147,0.0586,0.0415,0.0613,-73.03541,244,35,0.741
48,5416,46,0,MISSISS,100,LAMAR L.Q.C,-0.548,-0.429,0.0616,0.0574,0.0416,-58.96092,191,29,0.734
48,1432,56,0,WEST VI,100,CAMDEN J.N.,-0.553,-0.571,0.0662,0.0496,0.1602,-61.13151,199,29,0.736
48,1953,44,0,GEORGIA,100,COLQUITT A.,-0.56,-0.282,0.0757,0.074,-0.0579,-81.23746,273,39,0.743
48,1344,48,0,SOUTH C,100,BUTLER M.C.,-0.563,-0.477,0.0615,0.0369,0.2327,-95.346,264,43,0.697
48,1425,43,0,FLORIDA,100,CALL W.,-0.57,-0.03,0.0768,0.0595,0.0271,-155.29204,366,80,0.654
48,4020,48,0,SOUTH C,100,HAMPTON W.,-0.598,-0.421,0.0617,0.0402,0.1116,-76.02973,325,31,0.791
48,10166,51,0,KENTUCK,100,WILLIAMS J.,-0.598,0.261,0.1086,0.0802,-0.0181,-96.47787,242,53,0.671
48,7644,41,0,ALABAMA,100,PUGH  J.L.,-0.604,-0.021,0.0798,0.0555,0.0547,-148.78993,376,74,0.673
48,5173,56,0,WEST VI,100,KENNA J.E.,-0.607,-0.137,0.0846,0.0852,-0.0753,-55.4911,182,31,0.737
48,3532,46,0,MISSISS,100,GEORGE J.Z.,-0.625,0.274,0.1002,0.0804,0.0254,-140.52747,314,74,0.639
48,560,51,0,KENTUCK,100,BECK J.B.,-0.638,-0.034,0.0783,0.0494,0.0822,-91.44099,299,43,0.737
48,5017,45,0,LOUISIA,100,JONAS B.F.,-0.644,0.018,0.082,0.0591,0.1133,-93.31408,302,49,0.734
48,7319,24,0,OHIO,100,PENDLETON G,-0.658,-0.232,0.0827,0.0673,0.0857,-97.64028,272,48,0.698
48,9745,42,0,ARKANSA,100,WALKER J.D.,-0.68,0.308,0.1001,0.0865,0.0168,-57.05234,212,25,0.764
48,3061,71,0,CALIFOR,100,FARLEY J.T.,-0.691,0.132,0.0825,0.0733,-0.0454,-45.39967,142,16,0.726
48,8567,72,0,OREGON,100,SLATER J.H.,-0.7,0.079,0.0893,0.0653,0.1645,-81.00386,247,31,0.72
48,4104,54,0,TENNESS,100,HARRIS I.G.,-0.717,0.126,0.0897,0.0532,0.0219,-130.45047,358,60,0.695
48,6093,49,0,TEXAS,100,MAXEY S.B.,-0.736,0.294,0.084,0.0836,-0.0681,-127.33763,358,63,0.701
48,1892,34,0,MISSOUR,100,COCKRELL F.,-0.744,0.647,0.1158,0.0428,-0.0117,-62.01977,267,26,0.793
48,6682,41,0,ALABAMA,100,MORGAN J.T.,-0.764,-0.365,0.0517,0.0518,-0.0568,-151.01447,369,75,0.664
48,9601,47,0,NORTH C,100,VANCE Z.B.,-0.792,0.24,0.0997,0.078,0.0821,-84.03992,290,42,0.748
48,8222,11,0,DELAWAR,100,SAULSBURY E,-0.792,-0.404,0.0818,0.0645,0.1611,-78.3612,232,34,0.713
48,9665,34,0,MISSOUR,100,VEST G.G.,-0.794,0.721,0.1221,0.0749,-0.0255,-90.4938,339,41,0.766
48,1915,49,0,TEXAS,100,COKE R.,-0.797,0.41,0.107,0.065,-0.1345,-97.89833,390,42,0.778
