congress,icpsr,state_code,district,state,party,name,dim1,dim2,dim1bootstrappedstandarderror,dim2bootstrappedstandarderror,correlation,loglikelihood,votes,errors,geomeanprobability
72,9862,62,0,COLORAD,200,WATERMAN,0.926,0.376,0.2084,0.3713,0.0495,-9.19477,44,4,0.811
72,4177,11,0,DELAWAR,200,HASTINGS,0.497,-0.296,0.1149,0.196,0.2953,-39.80527,196,19,0.816
72,9875,22,0,INDIANA,200,WATSON  J.,0.496,0.098,0.1123,0.2275,0.2799,-46.52617,228,16,0.815
72,8487,71,0,CALIFOR,200,SHORTRIDGE,0.472,0.28,0.1104,0.2545,0.2769,-54.82835,153,31,0.699
72,4190,56,0,WEST VI,200,HATFIELD,0.455,0.364,0.1072,0.162,0.2952,-71.70886,217,29,0.719
72,8280,62,0,COLORAD,200,SCHUYLER,0.446,0.455,0.1563,0.2611,-0.0003,-20.88996,58,8,0.698
72,7023,65,0,NEVADA,200,ODDIE  T.L.,0.44,0.277,0.0962,0.2117,0.233,-98.74324,236,54,0.658
72,7252,34,0,MISSOUR,200,PATTERSON,0.438,0.108,0.1194,0.2111,0.1599,-69.02167,206,32,0.715
72,9439,11,0,DELAWAR,200,TOWNSEND,0.43,-0.083,0.1383,0.2146,0.1841,-37.64957,165,15,0.796
72,4274,5,0,RHODE I,200,HEBERT  F.,0.427,-0.585,0.1068,0.102,0.1539,-43.14764,218,22,0.82
72,3653,52,0,MARYLAN,200,GOLDSBOROUG,0.4,-0.304,0.1399,0.1676,0.1522,-43.86362,218,19,0.818
72,9298,63,0,IDAHO,200,THOMAS  J.,0.384,0.434,0.0919,0.1107,0.3211,-80.68932,208,40,0.678
72,2575,31,0,IOWA,200,DICKINSON,0.368,0.137,0.1625,0.1911,0.1423,-88.51705,217,49,0.665
72,8880,72,0,OREGON,200,STEIWER  F.,0.363,0.246,0.114,0.1377,0.3091,-85.824,238,46,0.697
72,9724,1,0,CONNECT,200,WALCOTT  F.,0.36,-0.526,0.1255,0.1259,0.4311,-41.89203,205,17,0.815
72,7972,22,0,INDIANA,200,ROBBINSON,0.359,0.537,0.0587,0.0546,0.4709,-66.62486,203,26,0.72
72,8254,33,0,MINNESO,200,SCHALL  T.,0.355,0.654,0.0426,0.0459,0.2985,-77.09654,196,34,0.675
72,8713,67,0,UTAH,200,SMOOT  R.,0.355,-0.162,0.0757,0.1581,0.3596,-68.46925,194,37,0.703
72,1503,68,0,WYOMING,200,CAREY  R.D.,0.353,0.054,0.1502,0.1962,0.3239,-57.34117,192,30,0.742
72,3124,24,0,OHIO,200,FESS  S.D.,0.342,-0.271,0.1434,0.1697,0.1697,-68.17419,218,34,0.731
72,5106,12,0,NEW JER,200,KEAN  H.F.,0.34,-0.32,0.1455,0.1652,0.0964,-66.27488,220,34,0.74
72,425,12,0,NEW JER,200,BARBOUR  W.,0.337,-0.196,0.2115,0.2117,0.0638,-77.75432,242,39,0.725
72,2391,14,0,PENNSYL,200,DAVIS  J.J.,0.31,0.204,0.1153,0.1239,0.3366,-70.91333,185,33,0.682
72,6750,4,0,NEW HAM,200,MOSES  G.H.,0.307,-0.634,0.1513,0.1582,0.2732,-76.05115,242,38,0.73
72,5065,73,0,WASHING,200,JONES  W.L.,0.304,0.325,0.0343,0.1055,0.5346,-77.28468,181,37,0.652
72,2302,6,0,VERMONT,200,DALE  P.H.,0.301,-0.049,0.1032,0.1437,0.3645,-95.67559,214,47,0.639
72,4962,71,0,CALIFOR,200,JOHNSON  W.,0.292,0.656,0.0185,0.0323,0.1291,-114.60963,219,65,0.593
72,7782,14,0,PENNSYL,200,REED  D.A.,0.285,-0.559,0.1586,0.12,0.2181,-72.43478,226,33,0.726
72,10047,2,0,MAINE,200,WHITE  JR.,0.283,-0.078,0.2046,0.177,0.23,-57.37521,226,18,0.776
72,6441,5,0,RHODE I,200,METCALF  J.,0.282,-0.837,0.1728,0.0527,0.0216,-47.92879,211,25,0.797
72,5227,4,0,NEW HAM,200,KEYES  H.W.,0.278,-0.332,0.1452,0.1392,0.118,-61.32808,211,32,0.748
72,3630,21,0,ILLINOI,200,GLENN  O.F.,0.265,-0.075,0.0649,0.135,0.6159,-47.69732,118,30,0.668
72,3919,2,0,MAINE,200,HALE  F.,0.262,-0.331,0.1269,0.1417,0.0566,-70.14043,249,32,0.755
72,6367,72,0,OREGON,200,MCNARY  C.,0.262,0.242,0.0637,0.0739,0.2733,-78.57873,231,30,0.712
72,5758,45,0,LOUISIA,100,LONG  H.P.,0.26,0.706,0.0498,0.0795,0.3533,-55.07614,97,28,0.567
72,3347,36,0,NORTH D,200,FRAZIER  L.,0.259,0.966,0.1163,0.0545,0.1847,-73.90227,244,30,0.739
72,6954,37,0,SOUTH D,200,NORBECK  P.,0.259,0.859,0.0957,0.0908,0.24,-77.12025,179,35,0.65
72,9604,23,0,MICHIGA,200,VANDENBERG,0.257,0.057,0.0853,0.0777,0.5481,-97.61814,244,52,0.67
72,1494,32,0,KANSAS,200,CAPPER  A.,0.243,0.416,0.0138,0.0274,0.1928,-110.93106,249,52,0.64
72,6991,36,0,NORTH D,200,NYE  G.P.,0.241,1.01,0.1385,0.0518,0.2291,-66.56362,245,28,0.762
72,4654,35,0,NEBRASK,200,HOWELL  R.,0.241,0.804,0.1247,0.0747,0.244,-85.03625,184,46,0.63
